Rainbow Travels & Tours Company Limited|ရိန်းဘိုး ထရဲဗဲလ်စ် အင်န် တိုး(စ်) ကုမ္ပဏီလီမိတက်|2484/2013-2014|19-08-2018||
New Future Travels & Tours Company Limited|နယူးဖျူးချား ထရားဗဲ(လ်စ်) အင်(န်) တိုး(စ်) ကုမ္ပဏီ လီမိတက်|2403/2013-2014|14-08-2018||
U M H Mingalabar Paradise Hotel & Tour Company Limited|ယူအမ်(မ်)အိပ်ချ် မင်္ဂလာပါ သုခဘုံ ဟိုတယ် နှင့် ခရီးသွား ကုမ္ပဏီ လီမိတက်|2476/2013-2014|18-08-2018||
Golden Culture Travels & Tours Company Limited|ဂိုး(လ်)ဒင်း(န်) ကပ်(လ်)ချား ထရားဗဲ(လ်စ်) အင်(န်) တိုး(စ်) ကုမ္ပဏီ လီမိတက်|2398/2013-2014|14-08-2018||
Peacock Travels & Tours Company Limited|ဥဒေါင်း ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|2325/2013-2014|12-08-2018||
Myanmar Dawn Light Travels & Tours Company Limited|မြန်မာ ဒေါ(န်)လိုက်(ထ်) ထရားဗဲ(လ်စ်) အင်(န်) တိုး(စ်) ကုမ္ပဏီ လီမိတက်|2335/2013-2014|12-08-2018||
Journey Diaries Travels & Tours Company Limited|ခရီးသွား မှတ်တမ်းများ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|2307/2013-2014|11-08-2018||
Floral Stream Travel & Tours Company Limited|ဖလိုရယ်စထရိမ်း ထရားဗဲ(လ်စ်) အင်(န်) တိုး(စ်) ကုမ္ပဏီ လီမိတက်|2370/2013-2014|13-08-2018||
Magnificent Voyages Myanmar Travels & Tours Company Limited|မဂ္ဂနစ်ဖစ်ဆဲ့(န) ဗွိုင်းယေ့ဂျစ်(စ) မြန်မာ ခရီးသွား ကုမ္ပဏီ လီမိတက်|2421/2013-2014|14-08-2018||
Asia Tours Myanmar Company Limited.|အေရှားတိုး(စ်) မြန်မာ ကုမ္ပဏီလီမိတက်|2286/2013-2014|08-08-2018||
12 -  Season Smiles Travels & Tours Company Limited|၁၂ ရာသီ အပြုံးများ ခရီးသွားလာရေးလုပ်ငန်း ကုမ္ပဏီလီမိတက်|2397/2013-2014|14-08-2018||
Myanmar Compassionate Hands Travel & Tours Company Limited|မြန်မာ့ကရုဏာ လက်များ ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|2254/2013-2014|07-08-2018||
Dawei Beauty Travels & Tours Company Limited|ထားဝယ် အလှခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတတ်|2219/2013-2014|06-08-2018||
Peninsula Prince Travels & Tours Company Limited|ကျွန်းဆွယ် မင်းသား ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|2174/2013-2014|04-08-2018||
Success Voyage Tours Company Limited|ဆာစက်ဗွိုင်းယက် ခရီးသွား ကုမ္ပဏီ လီမိတက်|2340/2013-2014|12-08-2018||
Win Aviation  Travels & Tours Company Limited|ဝင်းအဗီယေးရှင်း ခရီးသွားလာရေးကုမ္ပဏီလီမိတက်|2166/2013-2014|04-08-2018||
Treasure Land International Travel & Tours Company Limited|အဖိုးတန်မြေ အပြည်ပြည်ဆိုင်ရာ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီလီမိတက်|2137/2013-2014|31-07-2018||
Travel Sky Travels & Tours Company Limited|ထရားဗဲ(လ်)စကိုင်း ထရားဗဲ(လ်စ်) အင်(န်)တိုး(စ်) ကုမ္ပဏီ လီမိတက်|2246/2013-2014|07-08-2018||
Tour Vitamin Myanmar Company Limited|တိုး ဗိုက်တမင်(န်) မြန်မာ ကုမ္ပဏီ လီမိတက်|2128/2013-2014|31-07-2018||
Mr.han Travels & Tours Company Limited|မစ္စတာဟန် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|2033/2013-2014|28-07-2018||
Everlasting Peace Travel & Tour Company Limited|အဲဗား လက်စတင်း ပိ(စ်) ခရီးသွားလုပ်ငန်း ဝန်ဆောင်မှု ကုမ္ပဏီ လီမိတက်|2070/2013-2014|29-07-2018||
Empire Paradise Travel & Tours Company Limited|အင်ပါရာ ပါရာဒိုက် ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|2075/2013-2014|29-07-2018||
Yan Gar Bo Travels & Tours Company Limited|ယံဂ္ဂါဘို ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|2041/2013-2014|28-07-2018||
Mother Dream Travels & Tours Company Limited|မတ်ဿာ ဒရီး(မ်) ထရားဗဲ(လ်စ်) အင်(န်) တိုး(စ်) ကုမ္ပဏီ လီမိတက်|2047/2013-2014|28-07-2018||
Asian Vacation Travels & Tour Company Limited|အေးရှန်း ဗကေးရှင်း ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|2023/2013-2014|25-07-2018||
Diamond Yangon Travels & Tours Company Limited|ဒိုင်းမွန်း ရန်ကုန် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|2005/2013-2014|25-07-2018||
Elijah & Elisha Travels & Tour Company Limited|ဧလီယ နှင့် ဧလီရှဲ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|2066/2013-2014|29-07-2018||
21 Travels & Tours Company Limited|၂၁ ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|1940/2013-2014|22-07-2018||
Travel Hub Travels & Tours Company Limited|ခရီးသွား မဏ္ဍိုင် ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1912/2013-2014|17-07-2018||
Myanmar Ahead Travels & Tours Company Limited|မြန်မာ အဟက်(တ်) ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|1968/2013-2014|24-07-2018||
Fast & Easy Travels & Tours Company Limited|သွက်လက်လွယ်ကူသော ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|1877/2013-2014|15-07-2018||
Astoria Travels & Tours Company Limited|အက်(စ်)တိုးရီးယား ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1755/2013-2014|10-07-2018||
Pioneer Cruises Travels & Tours Company Limited|ပိုင်အိုနီးယား ခရူဇက်(စ်) ထရားဗဲ(လ်စ်) အင်(န်) တိုး(စ်) ကုမ္ပဏီ လီမိတက်|1704/2013-2014|08-07-2018||
Glorious Myanmar Travels & Tours Company Limited|ဂလိုရီးယက်စ်မြန်မာ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1602/2013-2014|02-07-2018||
Crystal Zone Travels & Tours Company Limited|ခရစ္စတယ်(လ်) ဇုံ ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|1793/2013-2014|11-07-2018||
Sunday Scene Travel & Tour Company Limited|ဆန်းဒေး ဆီးန် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|1834/2013-2014|14-07-2018||
Pinny Myanmar Travels & Tours Company Limited|ပင်နီ မြန်မာ ထရားဗဲ(လ်စ်) အင်(န်) တိုး(စ်) ကုမ္ပဏီ လီမိတက်|1573/2013-2014|01-07-2018||
Aventura Travel And Tours Company Limited|အဗန်ကျူရာ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1545/2013-2014|30-06-2018||
Spirits Travels & Tours Company Limited|စပရစ် ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1461/2013-2014|24-12-2013||
Myanmar National Heritage Travel & Tour Company Limited|မြန်မာ အမျိုးသားအမွေ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1634/2013-2014|03-07-2018||
Doh Shwe Myoe Daw Buddha Gaya Travel & Tours Company Limited|ဒို့ရွှေမြို့တော် ဗုဒ္ဓဂယာ ဘုရားဖူးခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1539/2013-2014|27-06-2018||
Myanmar Golden Horizon Travel & Tour Company Limited|မြန်မာ ရွှေရောင် မိုးကုတ်စက်ဝိုင်း ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1537/2013-2014|27-06-2018||
Asian Green Adventure Travel & Tours Company Limited|အာရှစိမ်းလန်းစွန့်စား ခရီးသွား ကုမ္ပဏီ လီမိတက်|1621/2013-2014|02-07-2018||
Dx International Travels & Tours Company Limited|ဒီအိတ်(ဒ်) အပြည်ပြည်ဆိုင်ရာ ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|1524/2013-2014|26-06-2018||
Good Flower Travels & Tour  Company Limited|ကောင်းသောပန်း ခရီးသွားဝန်ဆောင်မှုလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1365/2013-2014|18-12-2013||
King Golden Palace Travels & Tours Company Limited.|ဘုရင်ရွှေနန်းတော် ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1538/2013-2014|27-06-2018||
K D H Tour Company Limited|ကေ ဒီ အိတ်ချ် ခရီးသွား ကုမ္ပဏီ လီမိတက်|1377/2013-2014|19-12-2013||
Myanmar Euphoria Travels & Tours Company Limited.|မြန်မာ ဝမ်းသာပီတိ ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|1562/2013-2014|30-06-2018||
Marvelous Three (m3) Travels And Tours Company Limited.|မာဗယ်လက်စ်သရီး (အမ်(၃)) ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1483/2013-2014|25-06-2018||
Marvellous Myanmar Travels & Tours Company Limited|မားဗဲ(လ်)လတ်(စ်) မြန်မာ ထရားဘဲ(လ်)(စ်)အန်တိုး(စ်) ကုမ္ပဏီ လီမိတက်|1286/2013-2014|16-06-2018||
Travzee Travel & Tours Company Limited|ထရဗ်ဇီး ခရီးသွားလုပ်ငန်း ကုမ္ပဏီလီမိတက်|1375/2013-2014|19-06-2018||
Velox Travels & Tours Company Limited.|အရှိန်အဟုန်မြင့် ခရီးသွားလာရေးလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1817/2013-2014|11-07-2018||
Polemo Beach Hotel & Tour Company Limited|ပိုလီမို ဘိ(ချ်) ဟိုတယ်နှင့်ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|1949/2013-2014|23-07-2018||
Pink Fin Hotel & Tour Company Limited|ပင့်(က်) ဖင်း(န်) ဟိုတယ် နှင့် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|1950/2013-2014|23-07-2018||
Birmanie Atelier Travels & Tours Company Limited|ဗြန်မာနီ အတာလီရေး ထရာဗလ် အန် တိုး ကုမ္ပဏီ လီမိတက်|1292/2013-2014|16-06-2018||
Burmese Days Travels & Tours Company Limited|မြန်မာ့နေ့ရက်များ ခရီးသွားလာရေးလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1274/2013-2014|13-06-2018||
Thoolei Travels & Tours Company Limited|သူးလေ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1305/2013-2014|16-06-2018||
Global Heritage Tours Company Limited|ကမ္ဘာ့ အမွေအနှစ် ခရီးသွား ကုမ္ပဏီ လီမိတက်|1252/2013-2014|11-06-2018||
Hub Zone Travels & Tours Company Limited|ဟဘ်ဇုံ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1338/2013-2014|17-12-2013||
Mount Pleasant Travel & Tours Company Limited.|မောင့်(တ်) ပလဲဆန့် ထရားဗဲ(လ်)အင်(န်)တိုး(စ်) ကုမ္ပဏီ လီမိတက်|3153/2013-2014|26-09-2018||
Myanmar Rainbow Travel & Tours Company Limited|မြန်မာ ရိန်းဘိုး ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1479/2013-2014|25-06-2018||
Myanmar Highland Travels & Tours Company Limited|မြန်မာ ဟိုင်းလဲန်ဒ် ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|1472/2013-2014|24-06-2018||
Beauty Nature Smile Travels & Tours Company Limited|သဘာဝပြုံးအလှ ခရီးသွား ကုမ္ပဏီ လီမိတက်|1361/2013-2014|18-06-2018||
Alpha & Golden Travels & Tours Company Limited|အယ်ဖာ အင်န် ဂိုလ်ဒင်း ခရီးသွားလာရေး ကုမ္ပဏီလီမိတက်|1119/2013-2014|05-06-2018||
